_id,Station_ID,Timestamp,PM2_5,PM10,NO2,AQI,Year,Month
AQ_0009246,ST_004,5/8/2026 12:48,315.26,175.98,30.14,214,2026,May
AQ_0210819,ST_004,3/26/2024 22:15,144.51,424.82,69.87,79,2024,March
AQ_0448152,ST_004,3/12/2025 11:40,80.39,219.48,46.43,323,2025,March
AQ_0192508,ST_004,9/27/2021 13:49,200.33,323.96,52.01,135,2021,September
AQ_0363572,ST_004,12/28/2024 13:53,95.05,444.34,15.11,165,2024,December
AQ_0060247,ST_004,8/24/2025 19:46,326.82,46.19,67.13,200,2025,August
AQ_0099530,ST_004,9/24/2026 0:32,179.74,346.25,63,205,2026,September
AQ_0265982,ST_004,12/27/2019 21:35,265,343.68,5.01,485,2019,December
AQ_0065884,ST_004,1/23/2020 0:07,37.58,139.41,28.2,419,2020,January
AQ_0430680,ST_004,3/8/2026 3:46,190.21,472.65,17.56,219,2026,March
AQ_0408595,ST_004,2/4/2025 1:22,331.35,335.45,49.44,269,2025,February
AQ_0094992,ST_004,12/10/2022 16:29,241.84,293.67,61.46,295,2022,December
AQ_0000740,ST_004,10/18/2023 6:13,217.48,269.78,67.96,34,2023,October
AQ_0393854,ST_004,3/24/2021 16:17,229.44,411.28,39.62,37,2021,March
AQ_0537098,ST_004,2/8/2026 9:22,248.49,397.41,7.25,34,2026,February
AQ_0126932,ST_004,3/23/2022 19:46,337.77,98.84,37.57,408,2022,March
AQ_0401901,ST_004,5/8/2026 19:10,107.73,444.43,54.43,331,2026,May
AQ_0560662,ST_004,4/18/2023 0:55,178.01,372.14,25.57,381,2023,April
AQ_0078747,ST_004,8/21/2026 1:20,69.84,419.04,25.53,107,2026,August
AQ_0558437,ST_004,8/19/2024 5:54,73.23,311.58,22.06,330,2024,August
AQ_0106154,ST_004,10/27/2022 1:53,84.22,263.76,34.62,413,2022,October
AQ_0592910,ST_004,8/21/2023 9:32,289.64,315.98,59.78,273,2023,August
AQ_0135714,ST_004,6/5/2023 21:54,183.58,220.34,11,219,2023,June
AQ_0203237,ST_004,4/29/2022 6:42,98.51,496.2,6.33,244,2022,April
AQ_0219574,ST_004,7/29/2025 5:20,212.31,401.83,52.46,490,2025,July
AQ_0009738,ST_004,4/16/2021 11:14,301.61,52.05,62.11,203,2021,April
AQ_0161905,ST_004,5/4/2022 5:48,332.03,75.14,66.08,446,2022,May
AQ_0044324,ST_004,1/2/2025 22:59,218.27,338.76,15.07,366,2025,January
AQ_0501686,ST_004,6/27/2022 20:03,206.71,480.58,7.08,294,2022,June
AQ_0119003,ST_004,5/22/2024 21:12,73.71,89.99,55.25,423,2024,May
AQ_0463553,ST_004,9/1/2019 4:03,128.28,38.29,64.05,269,2019,September
AQ_0068375,ST_004,4/21/2019 9:31,31.12,396.68,40.81,455,2019,April
AQ_0153420,ST_004,9/17/2024 0:44,333.05,371.64,47.46,346,2024,September
AQ_0140101,ST_004,9/9/2025 20:30,35.29,177.59,10.12,357,2025,September
AQ_0457569,ST_004,1/19/2020 16:55,141.17,110.57,69.21,321,2020,January
AQ_0302463,ST_004,4/11/2020 15:16,161.79,204.99,35.75,303,2020,April
AQ_0354228,ST_004,12/15/2024 13:06,283.07,414.11,65.52,119,2024,December
AQ_0426462,ST_004,11/21/2025 3:13,215.29,136.75,60.88,470,2025,November
AQ_0322283,ST_004,6/5/2026 8:41,187.22,406.85,63.35,494,2026,June
AQ_0152325,ST_004,8/16/2020 15:48,217.04,259.01,14.93,185,2020,August
AQ_0041916,ST_004,1/13/2023 2:37,75.59,211.85,45.18,390,2023,January
AQ_0396659,ST_004,5/15/2021 9:47,167.08,224.24,10.87,85,2021,May
AQ_0493513,ST_004,7/7/2021 9:25,86.95,351.12,45.27,148,2021,July
AQ_0435637,ST_004,8/18/2020 20:55,287.21,69.99,23.86,312,2020,August
AQ_0450447,ST_004,1/27/2020 13:00,263.6,76.45,61.4,178,2020,January
AQ_0345481,ST_004,12/26/2021 15:47,199.56,132.56,28.8,376,2021,December
AQ_0565522,ST_004,2/27/2026 10:48,309.6,39.28,45.81,125,2026,February
AQ_0448573,ST_004,6/5/2024 1:38,274.3,205.7,12.41,25,2024,June
AQ_0114088,ST_004,5/20/2019 9:19,230.62,274.58,28.84,477,2019,May
AQ_0424898,ST_004,4/16/2026 1:36,142.25,189.47,50.56,272,2026,April
AQ_0071854,ST_004,12/2/2022 13:30,340.76,265.14,8.77,329,2022,December
AQ_0266429,ST_004,6/26/2026 9:22,165.15,41.27,7.93,481,2026,June
AQ_0481651,ST_004,3/14/2020 9:04,123.06,99.79,44.59,455,2020,March
AQ_0594012,ST_004,9/5/2023 5:11,270.26,147.66,50.77,367,2023,September
AQ_0261284,ST_004,9/20/2026 1:18,132.5,65.73,32.35,189,2026,September
AQ_0027427,ST_004,3/23/2019 22:31,229.64,327.66,38.02,56,2019,March
AQ_0138514,ST_004,1/12/2024 5:52,17.63,64.36,35.59,120,2024,January
AQ_0105012,ST_004,1/19/2019 7:48,232.47,364.34,45.39,136,2019,January
AQ_0404361,ST_004,5/20/2024 0:36,340.45,137.19,61.16,361,2024,May
AQ_0100075,ST_004,6/25/2019 14:10,254,208.4,5.99,29,2019,June
AQ_0324475,ST_004,7/16/2019 21:31,163.39,374.23,17.34,378,2019,July
AQ_0589093,ST_004,3/4/2022 16:56,176.49,378.63,32.7,20,2022,March
AQ_0164163,ST_004,9/7/2022 8:49,43.28,387.9,18.71,310,2022,September
AQ_0584249,ST_004,8/8/2025 3:15,158,169.88,27.5,230,2025,August
AQ_0024894,ST_004,4/18/2026 9:59,166.73,200.18,63.7,170,2026,April
AQ_0187390,ST_004,1/5/2025 18:21,276.41,239.11,36.03,369,2025,January
AQ_0432123,ST_004,4/8/2026 21:37,323.45,27.07,34.82,290,2026,April
AQ_0065831,ST_004,9/27/2020 19:30,112.4,271.03,59.09,277,2020,September
AQ_0158038,ST_004,1/25/2025 6:52,48.06,101.35,69.35,364,2025,January
AQ_0232806,ST_004,9/7/2019 16:43,14.98,326.74,19.91,283,2019,September
AQ_0260888,ST_004,4/4/2020 10:17,211.18,190.03,19.24,406,2020,April
AQ_0273855,ST_004,8/21/2023 15:14,174.18,86.42,51.41,136,2023,August
AQ_0466418,ST_004,12/3/2020 12:42,272.86,124.85,41.16,377,2020,December
AQ_0005412,ST_004,9/20/2024 9:52,12.37,350.19,67.87,313,2024,September
AQ_0173713,ST_004,8/11/2020 17:09,72.82,373.3,55.08,220,2020,August
AQ_0083452,ST_004,8/28/2020 0:01,211.87,103.7,45.77,389,2020,August
AQ_0389319,ST_004,3/7/2023 14:36,203.54,448.04,58.11,169,2023,March
AQ_0390297,ST_004,5/20/2019 23:50,208.49,405.94,22.62,363,2019,May
AQ_0430888,ST_004,8/11/2023 2:22,42.58,137.68,11.95,425,2023,August
AQ_0225813,ST_004,7/27/2021 14:46,180.05,97.68,26.65,479,2021,July
AQ_0197687,ST_004,11/5/2019 21:02,315.51,73.64,49.67,405,2019,November
AQ_0301405,ST_004,6/9/2021 2:14,60.59,377.56,19.78,151,2021,June
AQ_0250872,ST_004,5/31/2019 14:22,229.79,99.21,58.04,373,2019,May
AQ_0276843,ST_004,5/27/2019 7:40,146.27,41.74,5.45,423,2019,May
AQ_0359256,ST_004,9/20/2024 9:45,299.12,195.81,19.87,420,2024,September
AQ_0313217,ST_004,2/28/2019 9:07,186.29,473.5,25.01,321,2019,February
AQ_0102812,ST_004,9/8/2026 14:28,311.46,284.06,30.94,47,2026,September
AQ_0014450,ST_004,12/15/2020 12:35,227.52,257.81,25.9,366,2020,December
AQ_0218208,ST_004,8/21/2023 21:19,174.8,156.35,37.63,473,2023,August
AQ_0060306,ST_004,3/16/2025 23:08,242.41,201.28,8.35,38,2025,March
AQ_0092887,ST_004,9/22/2022 17:44,198.85,296.74,48.29,361,2022,September
AQ_0210722,ST_004,6/1/2024 21:16,153.3,473.4,47.87,325,2024,June
AQ_0131297,ST_004,2/15/2020 4:29,33.03,187.43,38.86,195,2020,February
AQ_0426182,ST_004,2/11/2024 23:25,80.5,215.6,56.52,35,2024,February
AQ_0178611,ST_004,6/21/2024 12:05,227.14,482.81,15.11,396,2024,June
AQ_0518417,ST_004,8/9/2022 6:27,11.71,315.55,43.21,330,2022,August
AQ_0556000,ST_004,9/20/2024 7:24,197.74,262.41,14.87,441,2024,September
AQ_0307175,ST_004,2/8/2024 7:50,256.12,241.52,16.8,275,2024,February
AQ_0525709,ST_004,11/26/2022 19:45,18.85,146.25,28.67,435,2022,November
AQ_0178208,ST_004,9/20/2022 12:11,295.85,474.6,7.69,375,2022,September
AQ_0401833,ST_004,9/20/2019 18:57,52.1,285.59,67.8,484,2019,September
AQ_0143710,ST_004,11/28/2019 8:30,321.37,85.32,31.7,344,2019,November
AQ_0377632,ST_004,5/26/2026 19:50,142.52,357.53,19.02,496,2026,May
AQ_0388588,ST_004,6/1/2026 23:29,336.63,314.58,31.5,200,2026,June
AQ_0416396,ST_004,4/25/2025 9:28,132.18,183.28,34.27,72,2025,April
AQ_0143285,ST_004,3/8/2024 17:35,46.6,102.92,51.56,294,2024,March
AQ_0428501,ST_004,2/15/2021 20:05,153.47,29.85,6.82,254,2021,February
AQ_0469198,ST_004,8/10/2024 9:41,59.36,443.32,48.6,59,2024,August
AQ_0559836,ST_004,12/18/2026 13:32,134.88,293.56,40.37,404,2026,December
AQ_0246100,ST_004,5/26/2021 7:25,25.71,402.25,29.37,282,2021,May
AQ_0366820,ST_004,11/13/2026 0:01,205.09,45.79,41.68,153,2026,November
AQ_0084115,ST_004,8/2/2019 1:45,250.46,385.3,44.77,372,2019,August
AQ_0057946,ST_004,8/8/2021 15:07,230.61,160.75,42.69,323,2021,August
AQ_0257269,ST_004,2/25/2023 14:14,157.21,312.73,56.93,348,2023,February
AQ_0372237,ST_004,6/14/2025 18:20,63.36,353.33,20.98,146,2025,June
AQ_0513754,ST_004,5/7/2023 6:35,57.96,496.67,26.1,25,2023,May
AQ_0360497,ST_004,1/23/2024 6:00,260.46,393.39,19.85,236,2024,January
AQ_0480593,ST_004,12/24/2019 4:08,228.77,38.78,65.94,299,2019,December
AQ_0226190,ST_004,10/8/2019 14:55,60.06,440.74,8.79,320,2019,October
AQ_0437468,ST_004,1/24/2021 12:43,266.94,294.16,69.6,220,2021,January
AQ_0054070,ST_004,12/13/2025 12:56,183.63,275.38,13.09,411,2025,December
AQ_0527616,ST_004,5/18/2021 23:21,39.87,108.31,60.04,149,2021,May
AQ_0104075,ST_004,11/2/2026 6:15,298.3,222.44,24.65,212,2026,November
AQ_0051442,ST_004,10/3/2024 14:57,304.22,326.03,29.24,101,2024,October
AQ_0551922,ST_004,7/31/2025 4:51,148.77,183.19,28.01,365,2025,July
AQ_0449797,ST_004,4/2/2021 4:45,68.93,330.93,48.94,477,2021,April
AQ_0278401,ST_004,12/9/2026 22:44,231.63,52.82,41.57,399,2026,December
AQ_0238375,ST_004,1/14/2020 4:11,282.06,103.83,7.29,309,2020,January
AQ_0553418,ST_004,8/25/2024 7:05,58.29,405.72,30.15,293,2024,August
AQ_0592714,ST_004,11/10/2024 13:18,207.41,239.1,58.62,80,2024,November
AQ_0580554,ST_004,5/15/2024 9:26,277.68,461.04,12.58,254,2024,May
AQ_0562696,ST_004,2/11/2020 13:58,159.88,255.03,30.73,354,2020,February
AQ_0441327,ST_004,11/25/2024 16:42,217.12,275.79,67.27,335,2024,November
AQ_0507220,ST_004,4/29/2020 4:59,61.16,451.45,32.05,317,2020,April
AQ_0576361,ST_004,7/4/2026 16:29,345.27,81.77,19.4,281,2026,July
AQ_0275894,ST_004,7/28/2025 14:33,344.24,424.09,40.87,359,2025,July
AQ_0447696,ST_004,4/9/2025 15:14,267.35,495.92,35.47,85,2025,April
AQ_0300520,ST_004,9/22/2026 23:45,207.8,147.79,56.45,86,2026,September
AQ_0106241,ST_004,7/18/2023 12:46,212.8,40.63,40.02,104,2023,July
AQ_0069512,ST_004,6/3/2020 16:01,154.04,143.87,31.19,396,2020,June
AQ_0597767,ST_004,7/22/2026 12:05,37.74,455.51,41.71,61,2026,July
AQ_0423830,ST_004,10/18/2023 11:42,47.78,452.85,61.96,353,2023,October
AQ_0504365,ST_004,9/15/2019 23:39,268.58,426.49,23.08,26,2019,September
AQ_0297643,ST_004,1/11/2025 9:40,210.11,409.81,66.75,88,2025,January
AQ_0537017,ST_004,12/29/2026 15:27,30.28,367.78,55.66,212,2026,December
AQ_0577228,ST_004,4/29/2023 4:00,107.13,348.69,30.46,433,2023,April
AQ_0310019,ST_004,2/15/2024 1:15,171.54,158.49,54.8,344,2024,February
AQ_0323934,ST_004,10/26/2020 9:31,304.13,99.24,14.77,51,2020,October
AQ_0272207,ST_004,1/9/2025 18:55,60.19,42.7,12.49,119,2025,January
AQ_0372936,ST_004,8/7/2021 16:05,54,232.6,48.02,61,2021,August
AQ_0007140,ST_004,3/9/2020 23:52,342.21,421.08,55.14,142,2020,March
AQ_0228089,ST_004,5/26/2026 23:03,209.4,139.33,50.7,424,2026,May
AQ_0229677,ST_004,5/17/2021 14:50,121.56,65.92,59.53,271,2021,May
AQ_0120933,ST_004,2/10/2025 0:59,15.13,196.71,15.15,303,2025,February
AQ_0285020,ST_004,8/20/2024 12:17,208.21,430.36,68.78,68,2024,August
AQ_0275774,ST_004,10/19/2022 12:20,154.95,107.11,45.88,393,2022,October
AQ_0573479,ST_004,3/18/2023 0:33,336.04,51.8,65.99,107,2023,March
AQ_0435135,ST_004,1/1/2020 7:33,193.26,390.18,20.3,181,2020,January
AQ_0294969,ST_004,11/10/2020 13:48,172.3,201.38,55.4,195,2020,November
AQ_0144873,ST_004,4/14/2023 9:06,341.52,345.15,37.65,48,2023,April
AQ_0541371,ST_004,3/1/2024 1:01,155.13,150.8,47.36,412,2024,March
AQ_0031408,ST_004,5/10/2020 0:25,68.32,499.2,61.24,446,2020,May
AQ_0562906,ST_004,7/16/2023 18:30,312.16,193.68,39.43,418,2023,July
AQ_0051812,ST_004,5/25/2024 8:02,156.21,390.25,55.61,498,2024,May
AQ_0436525,ST_004,9/18/2019 18:09,178.98,179.73,60.77,130,2019,September
AQ_0275318,ST_004,8/27/2023 6:30,87.57,300.13,19.38,221,2023,August
AQ_0277131,ST_004,4/19/2021 20:10,332.85,80.17,33.81,86,2021,April
AQ_0517415,ST_004,2/2/2024 2:40,148.04,381.83,29.38,473,2024,February
AQ_0140198,ST_004,11/14/2023 5:09,205.49,70.13,50.86,30,2023,November
AQ_0106684,ST_004,5/19/2019 5:22,256,308.95,15.27,120,2019,May
AQ_0393319,ST_004,10/28/2020 16:47,64.05,146.53,45.39,406,2020,October
AQ_0249663,ST_004,12/18/2025 5:36,343.52,163.17,50.97,308,2025,December
AQ_0265334,ST_004,11/28/2024 2:52,98.32,217.25,10.64,113,2024,November
AQ_0135776,ST_004,5/21/2024 12:32,324.33,496.93,35.62,491,2024,May
AQ_0327314,ST_004,7/7/2020 19:37,64.26,24.6,44.68,350,2020,July
AQ_0452020,ST_004,11/26/2020 14:59,184.47,416.83,5.24,384,2020,November
AQ_0059024,ST_004,1/18/2021 6:36,317.8,38.06,11.01,467,2021,January
AQ_0364419,ST_004,5/22/2024 7:18,329.99,138.14,32.45,125,2024,May
AQ_0315514,ST_004,4/27/2024 3:38,272.08,178.92,51.96,426,2024,April
AQ_0137757,ST_004,9/16/2022 20:00,102.07,421.9,24.83,136,2022,September
AQ_0120603,ST_004,6/14/2026 17:57,292.09,302.69,14.73,160,2026,June
AQ_0592560,ST_004,6/25/2025 12:04,294.74,387.29,7.02,110,2025,June
AQ_0105894,ST_004,6/19/2025 4:19,116.9,347.34,50.79,419,2025,June
AQ_0158234,ST_004,10/21/2026 14:55,231.69,258.36,8.68,320,2026,October
AQ_0399226,ST_004,12/27/2024 11:03,47.85,105.54,65.34,230,2024,December
AQ_0517631,ST_004,7/31/2022 23:59,69.22,305.24,28.53,126,2022,July
AQ_0239268,ST_004,3/11/2020 2:30,31.48,493.75,65.15,178,2020,March
AQ_0242080,ST_004,3/30/2022 0:35,98.13,250.62,48.59,304,2022,March
AQ_0274086,ST_004,10/28/2023 8:16,83.02,121.91,38.25,143,2023,October
AQ_0006367,ST_004,2/18/2025 22:11,213.23,360.91,18.73,354,2025,February
AQ_0317377,ST_004,7/25/2022 11:42,160.15,291.09,14.2,478,2022,July
AQ_0113555,ST_004,7/6/2020 8:08,294.39,384.87,6.69,478,2020,July
AQ_0030208,ST_004,3/17/2024 3:35,264.57,368.35,54.17,126,2024,March
AQ_0295097,ST_004,12/26/2025 2:23,142.25,184.88,56.65,401,2025,December
AQ_0502144,ST_004,4/17/2023 11:40,245.79,263.08,14.13,270,2023,April
AQ_0087363,ST_004,8/9/2025 22:39,42.97,30.15,22.33,123,2025,August
AQ_0398159,ST_004,7/1/2019 5:28,345.99,223.58,52.68,299,2019,July
AQ_0314715,ST_004,7/7/2022 1:39,22.04,147.66,61.22,288,2022,July
AQ_0414494,ST_004,2/8/2022 22:02,106.57,276.92,10.48,213,2022,February
AQ_0452204,ST_004,4/24/2020 14:22,216.87,254.81,15.08,150,2020,April
AQ_0143583,ST_004,2/2/2020 8:09,295.91,81.78,6.66,348,2020,February
AQ_0384414,ST_004,7/27/2023 9:49,132.99,61.12,29.85,419,2023,July
AQ_0296976,ST_004,11/19/2024 23:49,128.32,77.73,33.9,385,2024,November
AQ_0271078,ST_004,6/5/2023 0:05,165.49,295.56,60.18,129,2023,June
AQ_0588287,ST_004,2/19/2026 0:06,83.3,466.61,64.93,212,2026,February
AQ_0545167,ST_004,4/2/2020 6:57,67.55,51.01,61,114,2020,April
AQ_0408520,ST_004,1/6/2022 8:23,274.96,222.39,53.36,410,2022,January
AQ_0160766,ST_004,11/9/2021 7:28,40.74,471.9,6.66,322,2021,November
AQ_0467363,ST_004,3/22/2026 20:55,275.06,24.84,41.17,354,2026,March
AQ_0592655,ST_004,7/7/2019 13:59,246.72,63.75,47.97,27,2019,July
AQ_0559453,ST_004,2/12/2021 18:43,234.69,435.09,18.33,495,2021,February
AQ_0168150,ST_004,2/6/2021 13:46,154.33,155.48,54.07,141,2021,February
AQ_0099851,ST_004,7/4/2025 20:20,168.34,65.92,58.63,135,2025,July
AQ_0385552,ST_004,2/28/2023 11:57,103.42,222.68,64.94,34,2023,February
AQ_0485759,ST_004,12/25/2021 2:38,336.16,35.9,64.46,278,2021,December
AQ_0514606,ST_004,7/4/2022 7:40,178.39,241.13,63.95,449,2022,July
AQ_0060327,ST_004,1/31/2019 11:24,155.91,143.31,10.02,480,2019,January
AQ_0381028,ST_004,7/17/2022 11:04,157.29,210.61,40.24,487,2022,July
AQ_0114024,ST_004,6/14/2023 2:14,63.46,495.58,18.72,488,2023,June
AQ_0528371,ST_004,3/30/2021 15:20,228.39,339.31,53.83,472,2021,March
AQ_0507044,ST_004,7/22/2023 23:11,78.87,77.93,36.04,475,2023,July
AQ_0174932,ST_004,8/19/2021 22:01,121.8,83.92,45.19,36,2021,August
AQ_0427512,ST_004,1/29/2024 6:31,142.83,442.83,42.27,331,2024,January
AQ_0017856,ST_004,4/5/2023 17:25,43.51,25.99,7,177,2023,April
AQ_0339071,ST_004,4/9/2024 17:58,242.18,209.15,53.03,291,2024,April
AQ_0314877,ST_004,8/28/2021 10:47,212.73,222.69,53.33,470,2021,August
AQ_0564056,ST_004,5/21/2022 2:04,38.79,441.3,69.13,92,2022,May
AQ_0380442,ST_004,6/16/2021 18:30,70.31,155.59,52.49,141,2021,June
AQ_0319271,ST_004,4/22/2025 18:23,86.24,146.85,28.36,21,2025,April
AQ_0250688,ST_004,5/3/2026 0:13,280.91,330.31,29.23,31,2026,May
AQ_0080457,ST_004,3/14/2020 17:25,138.47,389.79,7.13,379,2020,March
AQ_0247168,ST_004,4/19/2019 7:54,280.93,400.13,23.09,285,2019,April
AQ_0363620,ST_004,5/25/2019 23:07,349.61,299.67,36.18,170,2019,May
AQ_0461476,ST_004,12/11/2025 14:08,196.45,285.94,62.06,112,2025,December
AQ_0226478,ST_004,1/11/2020 19:47,121.73,489.82,20.5,347,2020,January
AQ_0192343,ST_004,1/1/2023 9:51,258.74,474.61,30.17,122,2023,January
AQ_0071180,ST_004,8/7/2024 20:43,72.29,420.84,30.24,161,2024,August
AQ_0364560,ST_004,10/24/2020 18:59,21.61,483.86,55.51,345,2020,October
AQ_0233380,ST_004,11/16/2019 0:30,112.89,485.74,45.19,366,2019,November
AQ_0082927,ST_004,7/31/2023 4:13,170.59,432.27,60.76,45,2023,July
AQ_0097962,ST_004,9/3/2026 15:34,339.86,305.45,58.8,386,2026,September
AQ_0560709,ST_004,6/7/2026 21:50,300.2,282.58,63.13,207,2026,June
AQ_0093366,ST_004,11/28/2020 2:03,269.45,175.61,21.6,230,2020,November
AQ_0403760,ST_004,12/27/2023 8:04,321.88,118.7,63.87,339,2023,December
AQ_0052530,ST_004,12/24/2022 0:25,85.56,30.52,59.1,496,2022,December
AQ_0160398,ST_004,5/31/2026 5:48,342.74,344.74,41.96,131,2026,May
AQ_0043758,ST_004,5/12/2022 11:10,120.67,47.77,51.02,355,2022,May
AQ_0524837,ST_004,2/17/2026 23:30,116.13,162.66,34.57,321,2026,February
AQ_0374890,ST_004,7/30/2022 2:48,145,365.86,20.19,73,2022,July
AQ_0485826,ST_004,9/14/2022 20:31,132.27,316.66,11.63,22,2022,September
AQ_0284363,ST_004,9/11/2026 10:46,79.03,373.39,51.35,212,2026,September
AQ_0404369,ST_004,3/27/2025 2:06,253.21,26.17,8.95,45,2025,March
AQ_0355506,ST_004,8/10/2019 0:52,208.94,417.74,27.49,349,2019,August
AQ_0428256,ST_004,3/2/2022 2:33,323.37,192.49,54.64,156,2022,March
AQ_0203968,ST_004,11/18/2022 10:56,340.95,446.22,39.47,35,2022,November
AQ_0290587,ST_004,10/2/2026 22:00,40.82,322.82,62.02,236,2026,October
AQ_0495472,ST_004,4/18/2019 4:55,214.85,188.45,9.13,25,2019,April
AQ_0567465,ST_004,10/13/2023 11:01,336.17,406.65,37.92,73,2023,October
AQ_0447816,ST_004,11/14/2026 4:23,302.96,415.74,20.06,153,2026,November
AQ_0538019,ST_004,10/18/2020 20:31,212.41,76.54,9.11,460,2020,October
AQ_0377010,ST_004,6/20/2023 15:03,56.02,387.11,12.67,267,2023,June
AQ_0563432,ST_004,8/31/2019 15:32,241.88,239.29,39.16,81,2019,August
AQ_0117058,ST_004,8/21/2022 19:48,111.82,450.64,14.98,140,2022,August
AQ_0379292,ST_004,12/10/2026 4:45,194.1,172.84,33.22,409,2026,December
AQ_0102592,ST_004,3/3/2026 10:25,275.86,123.82,7.57,463,2026,March
AQ_0366957,ST_004,9/20/2023 8:23,97.43,40.26,7.04,493,2023,September
AQ_0133051,ST_004,9/15/2022 13:31,20.9,319.96,58.51,481,2022,September
AQ_0061939,ST_004,5/26/2023 12:04,144.73,183.38,35.99,148,2023,May
AQ_0390663,ST_004,5/14/2021 4:36,214.71,227.07,19.53,427,2021,May
AQ_0435741,ST_004,3/31/2021 22:30,243.05,448.4,66.6,331,2021,March
AQ_0381252,ST_004,12/2/2021 23:36,344.47,112.15,40.92,62,2021,December
AQ_0483858,ST_004,1/29/2020 0:04,45.46,146.08,52.03,374,2020,January
AQ_0412828,ST_004,1/8/2021 14:25,62.86,146,52.51,376,2021,January
AQ_0363677,ST_004,3/26/2023 19:38,181.47,262.1,27.41,77,2023,March
AQ_0356816,ST_004,6/18/2023 15:06,219.83,104.41,11.48,167,2023,June
AQ_0031593,ST_004,1/3/2019 8:03,246.28,328.25,45.52,278,2019,January
AQ_0303528,ST_004,4/28/2020 16:14,24.8,341.79,45.05,401,2020,April
AQ_0109823,ST_004,7/11/2020 13:16,217.5,389.02,42.02,230,2020,July
AQ_0372536,ST_004,8/11/2023 15:33,138.03,403.33,20.2,209,2023,August
AQ_0290072,ST_004,10/23/2021 17:51,291.63,117.89,24.81,478,2021,October
AQ_0590904,ST_004,8/27/2022 11:32,245.99,94.59,24.63,473,2022,August
AQ_0505834,ST_004,2/9/2023 15:49,73.02,64.22,64.33,236,2023,February
AQ_0271200,ST_004,7/14/2026 10:24,43.65,160.37,37.42,404,2026,July
AQ_0214630,ST_004,2/15/2021 4:23,227.14,241.42,15.89,440,2021,February
AQ_0134623,ST_004,10/18/2020 8:33,56.5,197.26,52.19,358,2020,October
AQ_0439248,ST_004,11/23/2023 18:06,307.54,427.03,28.57,98,2023,November
AQ_0187852,ST_004,7/30/2025 15:11,227.52,213.2,56.13,147,2025,July
AQ_0180813,ST_004,11/24/2021 18:05,348.69,441.74,53.3,86,2021,November
AQ_0253675,ST_004,4/18/2019 12:39,150.45,238.86,45.36,55,2019,April
AQ_0349972,ST_004,9/1/2021 15:26,28.34,237.81,66.03,453,2021,September
AQ_0316492,ST_004,6/8/2024 6:25,222.11,174.37,55.51,278,2024,June
AQ_0064430,ST_004,3/19/2019 15:12,329.01,180.14,10.11,391,2019,March
AQ_0195211,ST_004,7/23/2024 15:53,82.52,325.98,14.03,322,2024,July
AQ_0150522,ST_004,6/19/2025 14:37,347.05,181.1,43.08,315,2025,June
AQ_0327232,ST_004,5/26/2024 8:04,108.43,43.99,47.33,181,2024,May
AQ_0231545,ST_004,3/3/2025 6:41,44.17,408.79,31.03,489,2025,March
AQ_0203119,ST_004,4/2/2023 17:11,324.11,499.86,38.73,235,2023,April
AQ_0156299,ST_004,5/3/2024 7:24,228.71,444.45,60.12,328,2024,May
AQ_0472158,ST_004,8/24/2022 19:50,249.28,460.78,63.12,426,2022,August
AQ_0087115,ST_004,4/13/2019 1:20,19.2,445.53,27.47,246,2019,April
AQ_0291377,ST_004,9/1/2023 19:13,282.2,93.89,65.85,162,2023,September
AQ_0377937,ST_004,2/21/2020 7:28,104.42,432.04,36.54,304,2020,February
AQ_0072469,ST_004,4/19/2022 22:14,240.32,84.7,62.21,340,2022,April
AQ_0083572,ST_004,5/2/2020 15:51,227.14,221.86,46.21,337,2020,May
AQ_0350538,ST_004,4/22/2025 10:35,138.53,160.42,29.54,354,2025,April
AQ_0489315,ST_004,11/16/2023 21:00,299.92,465.47,49.27,82,2023,November
AQ_0478042,ST_004,3/24/2026 7:47,300.03,108.99,22.76,322,2026,March
AQ_0346527,ST_004,1/17/2026 9:16,202.35,395.76,14.8,32,2026,January
AQ_0164165,ST_004,11/16/2026 19:13,278.21,469.33,67.41,228,2026,November
AQ_0331935,ST_004,6/5/2021 0:51,41.24,349.97,58.31,214,2021,June
AQ_0295385,ST_004,9/8/2020 6:45,190.96,257.38,52.84,406,2020,September
AQ_0360684,ST_004,11/9/2021 23:30,291.57,249.79,20.75,368,2021,November
AQ_0285203,ST_004,7/11/2020 18:11,329.14,122.97,18.45,370,2020,July
AQ_0349624,ST_004,10/30/2024 1:36,93.29,145.09,19.99,464,2024,October
AQ_0534006,ST_004,9/13/2022 2:28,76.65,318.5,6.4,445,2022,September
AQ_0158552,ST_004,7/8/2019 3:51,248.86,269.77,41.35,55,2019,July
AQ_0327077,ST_004,6/22/2026 12:13,17.47,401.83,57.47,490,2026,June
AQ_0435652,ST_004,11/7/2020 6:33,80.16,49.17,27.79,489,2020,November
AQ_0594875,ST_004,4/9/2020 5:25,241.96,405.74,67.1,140,2020,April
AQ_0465034,ST_004,6/2/2019 10:47,305.07,235.94,10.63,233,2019,June
AQ_0096617,ST_004,11/1/2023 15:48,85.47,343.88,59.12,290,2023,November
AQ_0232129,ST_004,12/23/2021 8:08,77.76,220.64,19.05,466,2021,December
AQ_0348444,ST_004,1/20/2019 5:35,82.52,126.33,53.16,372,2019,January
AQ_0095651,ST_004,4/17/2019 11:34,224.25,207.48,28.71,195,2019,April
AQ_0051925,ST_004,5/10/2024 20:22,286.62,260.06,64.5,125,2024,May
