Event_ID,Province,Year,Month,Event_Type,Intensity,CO2_Equivalent_Mt
EV_019496,Gandaki,2024,August,Forest Fire,5,2.36
EV_064486,Gandaki,2020,December,Forest Fire,5,0.98
EV_048582,Gandaki,2019,June,Dust Storm,5,3.4
EV_028858,Gandaki,2024,December,Forest Fire,5,3.2
EV_018202,Gandaki,2022,December,Forest Fire,5,1.13
EV_022143,Gandaki,2019,August,Crop Burning,5,2.48
EV_011235,Gandaki,2025,May,Dust Storm,5,0.3
EV_013834,Gandaki,2026,August,Factory Emission,5,3.38
EV_061650,Gandaki,2026,April,Dust Storm,5,4.03
EV_086361,Gandaki,2025,April,Dust Storm,5,3.02
EV_042273,Gandaki,2023,December,Factory Emission,5,2.34
EV_095478,Gandaki,2023,October,Construction,5,4.9
EV_097633,Gandaki,2026,December,Construction,5,1.17
EV_048024,Gandaki,2020,November,Factory Emission,5,1.87
EV_064250,Gandaki,2020,June,Dust Storm,5,1.82
EV_041256,Gandaki,2019,April,Construction,5,1.69
EV_073726,Gandaki,2023,June,Crop Burning,5,1.32
EV_064501,Gandaki,2023,March,Crop Burning,5,1.93
EV_028884,Gandaki,2026,May,Factory Emission,5,3.53
EV_055916,Gandaki,2019,August,Crop Burning,5,3.02
EV_035220,Gandaki,2020,November,Dust Storm,5,0.11
EV_012724,Gandaki,2021,March,Factory Emission,5,1.8
EV_098603,Gandaki,2024,March,Dust Storm,5,1.75
EV_023989,Gandaki,2025,January,Dust Storm,5,2.78
EV_033712,Gandaki,2021,March,Crop Burning,5,4.26
EV_002913,Gandaki,2020,March,Factory Emission,5,3.99
EV_085552,Gandaki,2025,June,Crop Burning,5,2.49
EV_047911,Gandaki,2025,April,Construction,5,1.6
EV_056917,Gandaki,2025,February,Factory Emission,5,4.23
EV_054809,Gandaki,2022,October,Crop Burning,5,2.3
EV_045205,Gandaki,2026,August,Crop Burning,5,0.24
EV_061424,Gandaki,2026,August,Dust Storm,5,0.99
EV_026584,Gandaki,2020,February,Factory Emission,5,4.22
EV_082136,Gandaki,2023,April,Dust Storm,5,1.4
EV_076219,Gandaki,2020,February,Forest Fire,5,1.97
EV_027683,Gandaki,2023,November,Crop Burning,5,1.23
EV_070869,Gandaki,2022,January,Construction,5,0.6
EV_044388,Gandaki,2019,April,Factory Emission,5,2.73
EV_090849,Gandaki,2025,August,Forest Fire,5,2.87
EV_047089,Gandaki,2020,December,Forest Fire,5,1.85
EV_053243,Gandaki,2026,February,Forest Fire,5,3.35
EV_043000,Gandaki,2024,February,Construction,5,0.72
EV_039035,Gandaki,2019,February,Dust Storm,5,4.13
EV_035187,Gandaki,2024,March,Forest Fire,5,1.3
EV_095516,Gandaki,2023,October,Dust Storm,5,1.29
EV_023167,Gandaki,2025,September,Dust Storm,5,3.74
EV_020815,Gandaki,2019,May,Factory Emission,5,0.64
EV_057328,Gandaki,2025,September,Crop Burning,5,4.76
EV_077216,Gandaki,2026,October,Factory Emission,5,1.97
EV_022952,Gandaki,2022,June,Dust Storm,5,4.83
EV_052423,Gandaki,2024,March,Factory Emission,5,0.81
EV_047969,Gandaki,2021,January,Construction,5,2.13
EV_043748,Gandaki,2019,August,Construction,5,0.45
EV_043221,Gandaki,2020,December,Factory Emission,5,3.52
EV_051071,Gandaki,2024,June,Construction,5,4.14
EV_001961,Gandaki,2025,September,Construction,5,1.83
EV_091458,Gandaki,2026,August,Construction,5,1.87
EV_050304,Gandaki,2025,December,Factory Emission,5,4.65
EV_017848,Gandaki,2019,March,Forest Fire,5,2.11
EV_058287,Gandaki,2024,July,Dust Storm,5,1.08
EV_068912,Gandaki,2021,March,Forest Fire,5,0.23
EV_096934,Gandaki,2023,February,Dust Storm,5,3.51
EV_089814,Gandaki,2020,September,Construction,5,1.79
EV_039337,Gandaki,2026,September,Forest Fire,5,3.37
EV_054104,Gandaki,2019,May,Forest Fire,5,1.43
EV_027043,Gandaki,2024,January,Forest Fire,5,3.09
EV_090529,Gandaki,2019,September,Crop Burning,5,3.39
EV_025820,Gandaki,2019,October,Crop Burning,5,2.22
EV_008548,Gandaki,2026,June,Forest Fire,5,4.29
EV_021802,Gandaki,2023,August,Factory Emission,5,3.65
EV_036902,Gandaki,2026,January,Construction,5,4.02
EV_071312,Gandaki,2020,March,Dust Storm,5,3.39
EV_012427,Gandaki,2025,September,Crop Burning,5,0.71
EV_016115,Gandaki,2024,September,Dust Storm,5,2.55
EV_080849,Gandaki,2020,November,Factory Emission,5,1.01
EV_068898,Gandaki,2022,May,Dust Storm,5,2.25
EV_070008,Gandaki,2025,March,Forest Fire,5,1.83
EV_008874,Gandaki,2021,February,Dust Storm,5,2.94
EV_093510,Gandaki,2021,May,Construction,5,0.48
EV_058152,Gandaki,2025,October,Dust Storm,5,0.24
EV_002474,Gandaki,2023,September,Construction,5,3.09
EV_025833,Gandaki,2024,November,Forest Fire,5,3.67
EV_033248,Gandaki,2022,March,Dust Storm,5,2.33
EV_058468,Gandaki,2021,July,Forest Fire,5,2.39
EV_002407,Gandaki,2022,May,Dust Storm,5,2.47
EV_033034,Gandaki,2019,August,Forest Fire,5,3.13
EV_024809,Gandaki,2023,January,Construction,5,3.63
EV_049647,Gandaki,2024,July,Dust Storm,5,1.17
EV_077877,Gandaki,2019,December,Dust Storm,5,2.39
EV_002087,Gandaki,2024,July,Factory Emission,5,0.49
EV_050083,Gandaki,2021,January,Construction,5,2.94
EV_069783,Gandaki,2025,January,Factory Emission,5,4.53
EV_021734,Gandaki,2022,January,Construction,5,2.46
EV_009662,Gandaki,2024,July,Forest Fire,5,3.21
EV_031120,Gandaki,2024,February,Dust Storm,5,3.94
EV_085845,Gandaki,2021,February,Construction,5,0.43
EV_015515,Gandaki,2026,September,Dust Storm,5,3.12
EV_036811,Gandaki,2023,April,Dust Storm,5,1.16
EV_072165,Gandaki,2025,February,Forest Fire,5,4.78
EV_012485,Gandaki,2026,August,Construction,5,0.16
EV_022284,Gandaki,2022,September,Crop Burning,5,3.53
EV_086768,Gandaki,2024,January,Forest Fire,5,2.91
EV_086925,Gandaki,2019,March,Dust Storm,5,1.97
EV_074230,Gandaki,2020,February,Factory Emission,5,3.72
EV_083748,Gandaki,2022,April,Forest Fire,5,1.03
EV_030456,Gandaki,2024,June,Forest Fire,5,2.51
EV_058612,Gandaki,2024,November,Construction,5,3.34
EV_084726,Gandaki,2025,March,Factory Emission,5,4.82
EV_065770,Gandaki,2021,September,Dust Storm,5,2.66
EV_014267,Gandaki,2024,August,Crop Burning,5,3.72
EV_074999,Gandaki,2023,November,Construction,5,2.93
EV_078998,Gandaki,2020,September,Forest Fire,5,3.39
EV_022417,Gandaki,2019,October,Factory Emission,5,3.78
EV_017522,Gandaki,2020,February,Crop Burning,5,1.84
EV_076106,Gandaki,2022,March,Factory Emission,5,3.91
EV_078194,Gandaki,2023,January,Forest Fire,5,1.3
EV_045269,Gandaki,2019,September,Crop Burning,5,1.18
EV_060455,Gandaki,2026,August,Forest Fire,5,2.13
EV_068198,Gandaki,2019,February,Factory Emission,5,2.8
EV_057761,Gandaki,2019,May,Construction,5,4.5
EV_098816,Gandaki,2019,May,Crop Burning,5,4.98
EV_057717,Gandaki,2019,September,Forest Fire,5,4.67
EV_023646,Gandaki,2023,September,Forest Fire,5,0.64
EV_061441,Gandaki,2024,March,Dust Storm,5,0.69
EV_014543,Gandaki,2025,July,Crop Burning,5,0.75
EV_037307,Gandaki,2020,October,Factory Emission,5,3.95
EV_026411,Gandaki,2020,June,Construction,5,4.04
EV_024260,Gandaki,2026,August,Dust Storm,5,0.46
EV_005762,Gandaki,2025,December,Crop Burning,5,4.93
EV_027990,Gandaki,2022,December,Crop Burning,5,4.91
EV_048543,Gandaki,2019,July,Factory Emission,5,3.92
EV_092565,Gandaki,2019,May,Factory Emission,5,3.8
EV_061357,Gandaki,2019,August,Dust Storm,5,2.38
EV_093054,Gandaki,2020,December,Construction,5,4.01
EV_015550,Gandaki,2020,September,Dust Storm,5,3.22
EV_048638,Gandaki,2019,May,Forest Fire,5,3.75
EV_067560,Gandaki,2026,March,Construction,5,1.88
EV_093337,Gandaki,2024,July,Forest Fire,5,4.4
EV_036554,Gandaki,2019,May,Crop Burning,5,3.32
EV_056025,Gandaki,2020,August,Crop Burning,5,3.71
EV_056853,Gandaki,2025,February,Dust Storm,5,0.93
EV_089100,Gandaki,2026,February,Construction,5,3.34
EV_045510,Gandaki,2019,January,Construction,5,2.39
EV_090409,Gandaki,2025,June,Construction,5,2.46
EV_093992,Gandaki,2023,November,Crop Burning,5,4.03
EV_085182,Gandaki,2023,July,Construction,5,0.81
EV_051852,Gandaki,2022,July,Construction,5,1.78
EV_086325,Gandaki,2026,January,Factory Emission,5,3.61
EV_032670,Gandaki,2021,January,Construction,5,1.03
EV_022593,Gandaki,2023,June,Crop Burning,5,0.51
EV_019250,Gandaki,2019,March,Crop Burning,5,3.85
EV_089469,Gandaki,2025,May,Construction,5,4.39
EV_050862,Gandaki,2025,May,Crop Burning,5,4.27
EV_067480,Gandaki,2024,October,Dust Storm,5,3.84
EV_058806,Gandaki,2023,February,Construction,5,4.08
EV_093309,Gandaki,2023,August,Construction,5,3.71
EV_036623,Gandaki,2024,March,Dust Storm,5,3.19
EV_063178,Gandaki,2026,June,Construction,5,1.22
EV_011980,Gandaki,2022,January,Crop Burning,5,2.73
EV_056827,Gandaki,2024,February,Crop Burning,5,4.73
EV_085890,Gandaki,2021,October,Factory Emission,5,2.13
EV_011948,Gandaki,2022,October,Dust Storm,5,1.25
EV_064139,Gandaki,2022,March,Crop Burning,5,1.38
EV_068586,Gandaki,2020,August,Factory Emission,5,3.0
EV_015767,Gandaki,2019,January,Dust Storm,5,1.4
EV_043421,Gandaki,2025,January,Dust Storm,5,0.8
EV_012372,Gandaki,2025,May,Forest Fire,5,3.56
EV_015594,Gandaki,2025,August,Forest Fire,5,2.55
EV_097893,Gandaki,2026,December,Factory Emission,5,2.56
EV_084027,Gandaki,2022,August,Construction,5,1.44
EV_033775,Gandaki,2021,January,Forest Fire,5,1.35
EV_085884,Gandaki,2021,September,Crop Burning,5,2.83
EV_063457,Gandaki,2022,December,Forest Fire,5,0.49
EV_014857,Gandaki,2025,January,Dust Storm,5,1.48
EV_080284,Gandaki,2020,August,Factory Emission,5,2.37
EV_062391,Gandaki,2022,July,Dust Storm,5,4.36
EV_033340,Gandaki,2020,January,Crop Burning,5,4.51
EV_082207,Gandaki,2022,April,Construction,5,2.67
EV_061561,Gandaki,2025,February,Crop Burning,5,4.76
EV_016564,Gandaki,2022,November,Dust Storm,5,3.0
EV_095177,Gandaki,2025,July,Construction,5,2.94
EV_086033,Gandaki,2021,September,Factory Emission,5,1.92
EV_010366,Gandaki,2021,February,Factory Emission,5,4.07
EV_016436,Gandaki,2019,October,Crop Burning,5,3.34
EV_037714,Gandaki,2025,July,Construction,5,0.56
EV_039322,Gandaki,2024,December,Crop Burning,5,4.98
EV_090367,Gandaki,2020,April,Dust Storm,5,3.06
EV_034005,Gandaki,2025,January,Factory Emission,5,1.19
EV_011306,Gandaki,2025,September,Construction,5,3.96
EV_048765,Gandaki,2026,January,Forest Fire,5,3.15
EV_012119,Gandaki,2021,May,Factory Emission,5,1.45
EV_041365,Gandaki,2019,June,Forest Fire,5,3.24
EV_086850,Gandaki,2020,December,Dust Storm,5,1.97
EV_040147,Gandaki,2019,March,Crop Burning,5,2.24
EV_036711,Gandaki,2019,May,Factory Emission,5,3.62
EV_033139,Gandaki,2024,June,Crop Burning,5,3.18
EV_013211,Gandaki,2021,December,Dust Storm,5,3.7
EV_062224,Gandaki,2024,August,Forest Fire,5,4.99
EV_057675,Gandaki,2023,October,Factory Emission,5,3.85
EV_083469,Gandaki,2025,May,Construction,5,1.51
EV_057474,Gandaki,2022,September,Factory Emission,5,0.26
EV_018836,Gandaki,2025,April,Forest Fire,5,3.2
EV_083026,Gandaki,2026,August,Dust Storm,5,3.69
EV_022967,Gandaki,2026,November,Construction,5,2.71
EV_025920,Gandaki,2022,December,Construction,5,3.79
EV_043235,Gandaki,2022,March,Forest Fire,5,1.62
EV_024285,Gandaki,2020,December,Dust Storm,5,0.24
EV_088905,Gandaki,2020,August,Forest Fire,5,0.18
EV_046584,Gandaki,2019,May,Dust Storm,5,3.91
EV_079132,Gandaki,2024,August,Dust Storm,5,3.7
EV_042122,Gandaki,2019,November,Crop Burning,5,1.02
EV_075510,Gandaki,2025,March,Construction,5,4.31
EV_090677,Gandaki,2026,January,Factory Emission,5,0.92
EV_005005,Gandaki,2019,November,Forest Fire,5,0.85
EV_074125,Gandaki,2023,September,Dust Storm,5,4.28
EV_046554,Gandaki,2020,April,Factory Emission,5,1.35
EV_014127,Gandaki,2020,May,Crop Burning,5,3.33
EV_021326,Gandaki,2023,May,Forest Fire,5,0.59
EV_092429,Gandaki,2020,December,Forest Fire,5,2.2
EV_053312,Gandaki,2025,April,Crop Burning,5,2.17
EV_080534,Gandaki,2019,April,Factory Emission,5,4.71
EV_074676,Gandaki,2022,July,Dust Storm,5,1.09
EV_006326,Gandaki,2021,April,Factory Emission,5,3.44
EV_024029,Gandaki,2022,June,Factory Emission,5,4.96
EV_033773,Gandaki,2026,October,Factory Emission,5,0.81
EV_078059,Gandaki,2025,July,Forest Fire,5,4.12
EV_050375,Gandaki,2019,December,Crop Burning,5,1.28
EV_058487,Gandaki,2025,September,Factory Emission,5,3.97
EV_098330,Gandaki,2022,March,Factory Emission,5,2.78
EV_012641,Gandaki,2026,September,Construction,5,1.08
EV_062025,Gandaki,2019,December,Construction,5,3.35
EV_069371,Gandaki,2020,September,Forest Fire,5,3.27
EV_035032,Gandaki,2020,November,Crop Burning,5,3.48
EV_043571,Gandaki,2019,November,Construction,5,0.92
EV_036184,Gandaki,2025,May,Crop Burning,5,4.34
EV_057343,Gandaki,2019,November,Crop Burning,5,3.41
EV_020056,Gandaki,2021,January,Construction,5,1.71
EV_057451,Gandaki,2020,September,Dust Storm,5,1.56
EV_047534,Gandaki,2026,April,Forest Fire,5,1.36
EV_084319,Gandaki,2021,December,Construction,5,0.42
EV_003031,Gandaki,2021,July,Construction,5,0.14
EV_034307,Gandaki,2022,August,Dust Storm,5,0.6
EV_018037,Gandaki,2021,January,Dust Storm,5,1.94
EV_009323,Gandaki,2021,September,Construction,5,4.47
EV_026437,Gandaki,2026,May,Factory Emission,5,4.13
EV_033357,Gandaki,2019,December,Crop Burning,5,4.0
EV_065135,Gandaki,2019,December,Factory Emission,5,1.5
EV_010381,Gandaki,2020,October,Forest Fire,5,2.08
EV_009271,Gandaki,2022,November,Construction,5,2.68
EV_065150,Gandaki,2019,January,Crop Burning,5,0.51
EV_011421,Gandaki,2021,July,Crop Burning,5,0.99
EV_016012,Gandaki,2023,June,Crop Burning,5,0.23
EV_059025,Gandaki,2026,February,Forest Fire,5,0.48
EV_048189,Gandaki,2022,March,Dust Storm,5,3.42
EV_091085,Gandaki,2022,August,Dust Storm,5,3.33
EV_098918,Gandaki,2019,April,Forest Fire,5,1.19
EV_078847,Gandaki,2022,December,Crop Burning,5,4.53
EV_091448,Gandaki,2021,February,Construction,5,3.56
EV_043953,Gandaki,2020,November,Construction,5,3.83
EV_069630,Gandaki,2021,February,Dust Storm,5,2.88
EV_028191,Gandaki,2021,March,Construction,5,2.36
EV_026419,Gandaki,2020,August,Factory Emission,5,3.35
EV_088514,Gandaki,2026,February,Construction,5,3.46
EV_037133,Gandaki,2019,August,Crop Burning,5,1.35
EV_062771,Gandaki,2021,September,Crop Burning,5,1.04
EV_071500,Gandaki,2025,July,Construction,5,1.39
EV_086698,Gandaki,2019,March,Construction,5,3.58
EV_048274,Gandaki,2023,May,Factory Emission,5,0.34
EV_046454,Gandaki,2026,August,Factory Emission,5,4.03
EV_048577,Gandaki,2020,May,Forest Fire,5,3.94
EV_032121,Gandaki,2021,October,Factory Emission,5,0.79
EV_017312,Gandaki,2020,November,Construction,5,3.28
EV_078752,Gandaki,2023,June,Dust Storm,5,2.71
EV_087064,Gandaki,2025,September,Crop Burning,5,4.28
EV_092402,Gandaki,2021,November,Crop Burning,5,0.44
EV_077963,Gandaki,2026,April,Factory Emission,5,1.76
EV_007602,Gandaki,2020,July,Construction,5,3.24
EV_062127,Gandaki,2025,December,Factory Emission,5,1.13
EV_043503,Gandaki,2020,April,Dust Storm,5,2.58
EV_084208,Gandaki,2024,May,Dust Storm,5,4.87
EV_015479,Gandaki,2019,May,Forest Fire,5,1.15
EV_087520,Gandaki,2019,June,Construction,5,1.34
EV_088147,Gandaki,2023,June,Forest Fire,5,4.61
EV_086830,Gandaki,2023,December,Forest Fire,5,4.13
EV_074245,Gandaki,2019,March,Factory Emission,5,0.58
EV_087831,Gandaki,2022,December,Forest Fire,5,3.88
EV_017579,Gandaki,2023,January,Forest Fire,5,4.59
EV_068049,Gandaki,2024,January,Forest Fire,5,4.08
EV_095147,Gandaki,2021,September,Forest Fire,5,2.55
EV_042127,Gandaki,2025,November,Forest Fire,5,3.66
EV_048739,Gandaki,2026,October,Crop Burning,5,1.03
EV_061059,Gandaki,2025,September,Forest Fire,5,3.21
EV_054350,Gandaki,2021,July,Dust Storm,5,2.64
EV_093930,Gandaki,2021,July,Construction,5,3.15
EV_094591,Gandaki,2024,March,Crop Burning,5,4.73
EV_065201,Gandaki,2021,July,Crop Burning,5,3.02
EV_029306,Gandaki,2021,April,Crop Burning,5,1.7
EV_044074,Gandaki,2024,November,Factory Emission,5,4.72
EV_086815,Gandaki,2024,February,Forest Fire,5,1.2
EV_078659,Gandaki,2026,December,Construction,5,2.33
EV_076491,Gandaki,2025,April,Construction,5,1.01
EV_006443,Gandaki,2026,October,Factory Emission,5,4.47
EV_089054,Gandaki,2026,June,Dust Storm,5,0.75
EV_097738,Gandaki,2023,February,Factory Emission,5,1.67
EV_083421,Gandaki,2026,September,Forest Fire,5,2.05
EV_010835,Gandaki,2026,June,Forest Fire,5,1.27
EV_079120,Gandaki,2025,October,Dust Storm,5,4.23
EV_022137,Gandaki,2026,December,Construction,5,3.62
EV_001978,Gandaki,2019,August,Forest Fire,5,2.47
EV_038823,Gandaki,2020,October,Dust Storm,5,1.79
EV_046292,Gandaki,2025,May,Dust Storm,5,3.88
EV_021822,Gandaki,2020,September,Construction,5,3.11
EV_035143,Gandaki,2023,March,Construction,5,2.46
EV_001917,Gandaki,2024,July,Forest Fire,5,4.0
EV_096151,Gandaki,2021,November,Crop Burning,5,1.02
EV_003387,Gandaki,2021,June,Forest Fire,5,1.81
EV_014864,Gandaki,2019,July,Dust Storm,5,3.59
EV_007541,Gandaki,2019,January,Dust Storm,5,4.61
EV_007999,Gandaki,2023,December,Construction,5,4.01
EV_044904,Gandaki,2020,December,Dust Storm,5,1.32
EV_001757,Gandaki,2020,August,Forest Fire,5,3.52
EV_043813,Gandaki,2021,July,Forest Fire,5,2.01
EV_013129,Gandaki,2022,July,Factory Emission,5,4.12
EV_072860,Gandaki,2022,August,Dust Storm,5,1.55
EV_094549,Gandaki,2022,November,Factory Emission,5,1.06
EV_082360,Gandaki,2025,December,Factory Emission,5,4.96
EV_009874,Gandaki,2019,February,Forest Fire,5,4.6
EV_098005,Gandaki,2023,April,Forest Fire,5,0.2
EV_003200,Gandaki,2026,April,Forest Fire,5,2.47
EV_015658,Gandaki,2022,October,Crop Burning,5,1.36
EV_001100,Gandaki,2019,October,Dust Storm,5,3.9
EV_094604,Gandaki,2026,February,Factory Emission,5,3.59
EV_074232,Gandaki,2021,January,Crop Burning,5,2.45
EV_019192,Gandaki,2021,September,Dust Storm,5,1.13
EV_037132,Gandaki,2025,January,Dust Storm,5,2.16
EV_066026,Gandaki,2021,January,Factory Emission,5,0.73
EV_041492,Gandaki,2019,December,Forest Fire,5,4.73
EV_094899,Gandaki,2021,November,Construction,5,4.69
EV_066732,Gandaki,2025,September,Crop Burning,5,1.21
EV_031523,Gandaki,2026,December,Forest Fire,5,2.52
EV_096535,Gandaki,2022,November,Factory Emission,5,3.67
EV_033682,Gandaki,2020,August,Crop Burning,5,0.25
EV_017042,Gandaki,2026,July,Crop Burning,5,1.26
EV_029139,Gandaki,2022,July,Factory Emission,5,2.74
EV_043995,Gandaki,2021,June,Forest Fire,5,3.58
EV_033245,Gandaki,2025,November,Construction,5,4.33
EV_032123,Gandaki,2024,March,Forest Fire,5,2.85
EV_070400,Gandaki,2019,February,Forest Fire,5,3.68
EV_057879,Gandaki,2023,November,Forest Fire,5,1.96
EV_034603,Gandaki,2025,April,Factory Emission,5,0.59
EV_014949,Gandaki,2022,February,Factory Emission,5,0.7
EV_058348,Gandaki,2025,January,Forest Fire,5,0.21
EV_089160,Gandaki,2020,July,Crop Burning,5,3.88
EV_062405,Gandaki,2019,May,Forest Fire,5,2.01
EV_040534,Gandaki,2020,November,Dust Storm,5,1.64
EV_053339,Gandaki,2026,February,Factory Emission,5,3.26
EV_008421,Gandaki,2024,August,Dust Storm,5,0.65
EV_047279,Gandaki,2021,October,Crop Burning,5,1.94
EV_056226,Gandaki,2025,May,Forest Fire,5,3.71
EV_066569,Gandaki,2019,December,Construction,5,0.84
EV_027915,Gandaki,2026,November,Crop Burning,5,3.78
EV_029835,Gandaki,2021,May,Dust Storm,5,4.0
EV_018352,Gandaki,2019,December,Dust Storm,5,4.43
EV_095393,Gandaki,2023,October,Construction,5,4.04
EV_011971,Gandaki,2020,May,Factory Emission,5,1.11
EV_001856,Gandaki,2023,October,Construction,5,0.46
EV_011463,Gandaki,2021,August,Forest Fire,5,1.54
EV_032059,Gandaki,2025,February,Forest Fire,5,3.02
EV_038524,Gandaki,2026,May,Crop Burning,5,3.61
EV_097165,Gandaki,2022,November,Construction,5,4.27
EV_008365,Gandaki,2024,September,Crop Burning,5,2.79
EV_066395,Gandaki,2024,February,Forest Fire,5,0.61
EV_054176,Gandaki,2024,November,Factory Emission,5,0.13
EV_028688,Gandaki,2021,February,Forest Fire,5,2.46
EV_031796,Gandaki,2021,September,Dust Storm,5,2.05
EV_083144,Gandaki,2026,April,Construction,5,4.25
EV_069189,Gandaki,2022,June,Dust Storm,5,1.92
EV_039497,Gandaki,2026,January,Construction,5,0.3
EV_025649,Gandaki,2025,August,Crop Burning,5,1.55
EV_069410,Gandaki,2023,January,Factory Emission,5,4.75
EV_072532,Gandaki,2022,November,Construction,5,3.63
EV_053179,Gandaki,2024,May,Forest Fire,5,2.14
EV_017287,Gandaki,2024,February,Factory Emission,5,4.77
EV_015176,Gandaki,2023,July,Forest Fire,5,2.43
EV_091532,Gandaki,2022,July,Crop Burning,5,2.69
EV_090824,Gandaki,2026,March,Forest Fire,5,1.24
EV_031100,Gandaki,2019,June,Dust Storm,5,1.48
EV_028702,Gandaki,2021,November,Forest Fire,5,4.13
EV_056232,Gandaki,2020,October,Forest Fire,5,0.93
EV_016574,Gandaki,2020,June,Construction,5,0.34
EV_067848,Gandaki,2024,March,Factory Emission,5,4.05
EV_004925,Gandaki,2022,March,Construction,5,2.95
EV_066313,Gandaki,2025,March,Forest Fire,5,0.38
EV_018278,Gandaki,2023,June,Forest Fire,5,4.23
EV_045549,Gandaki,2025,August,Dust Storm,5,1.41
EV_084889,Gandaki,2026,December,Construction,5,4.2
EV_018283,Gandaki,2019,April,Forest Fire,5,0.22
EV_070132,Gandaki,2019,June,Construction,5,2.69
EV_061694,Gandaki,2022,February,Dust Storm,5,4.55
EV_058780,Gandaki,2023,May,Construction,5,3.8
EV_024661,Gandaki,2020,April,Factory Emission,5,4.01
EV_011812,Gandaki,2024,May,Dust Storm,5,3.71
EV_098254,Gandaki,2020,October,Construction,5,0.8
EV_006235,Gandaki,2019,April,Construction,5,1.49
EV_021415,Gandaki,2021,August,Crop Burning,5,2.12
EV_034353,Gandaki,2020,June,Dust Storm,5,3.54
EV_043884,Gandaki,2019,August,Factory Emission,5,2.69
EV_037368,Gandaki,2025,August,Dust Storm,5,4.75
EV_063466,Gandaki,2026,July,Construction,5,2.86
EV_094275,Gandaki,2023,June,Dust Storm,5,1.35
EV_042319,Gandaki,2023,November,Factory Emission,5,3.33
EV_082651,Gandaki,2020,September,Crop Burning,5,0.97
EV_093901,Gandaki,2021,February,Dust Storm,5,1.53
EV_072354,Gandaki,2025,July,Forest Fire,5,0.21
EV_083115,Gandaki,2022,October,Factory Emission,5,1.98
EV_046213,Gandaki,2021,June,Construction,5,1.4
EV_092802,Gandaki,2021,February,Crop Burning,5,3.35
EV_016775,Gandaki,2019,May,Crop Burning,5,2.82
EV_091044,Gandaki,2020,May,Forest Fire,5,0.15
EV_053364,Gandaki,2021,July,Forest Fire,5,4.24
EV_086977,Gandaki,2025,September,Forest Fire,5,1.2
EV_051112,Gandaki,2024,December,Construction,5,3.56
EV_090745,Gandaki,2026,November,Crop Burning,5,1.28
